"nameProject","testCase","tloc","tmcCabe","assertionDensity","assertionRoulette","mysteryGuest","eagerTest","sensitiveEquality","resourceOptimism","conditionalTestLogic","fireAndForget","testRunWar","loc","lcom2","lcom5","cbo","wmc","rfc","mpc","halsteadVocabulary","halsteadLength","halsteadVolume","classDataShouldBePrivate","complexClass","functionalDecomposition","godClass","spaghettiCode","isFlaky"
"alluxio","tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest2",3,2,0,0,0,0,0,0,0,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest3",3,2,0,0,0,0,0,0,0,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.renameFileTest1",9,3,0.777777777777778,0,9,7,0,0,1,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.renameFileTest2",4,2,0.25,0,5,5,0,0,0,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.renameFileTest3",10,3,0.7,0,11,10,0,0,1,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.lockBlockTest1",21,3,0.238095238095238,3,19,7,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.lockBlockTest2",22,3,0.318181818181818,4,21,7,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.lockBlockTest3",27,5,0.259259259259259,4,20,7,0,0,5,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.lockBlockTest4",24,5,0.541666666666667,7,17,7,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.unlockBlockTest1",24,3,0.291666666666667,4,20,8,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.unlockBlockTest2",26,3,0.346153846153846,5,22,8,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.TachyonFSTest.unlockBlockTest3",27,3,0.333333333333333,5,21,8,0,0,3,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.client.FileInStreamTest.before",7,3,0,0,0,0,0,0,2,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,0
"alluxio","tachyon.client.FileInStreamTest.after",5,2,0,0,0,0,0,0,0,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,0
"alluxio","tachyon.client.FileInStreamTest.readTest1",33,4,0.212121212121212,4,6,4,0,0,4,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,1
"alluxio","tachyon.client.FileInStreamTest.readTest2",23,3,0.478260869565217,6,6,4,0,0,2,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,1
"alluxio","tachyon.client.FileInStreamTest.readTest3",23,3,0.478260869565217,6,6,4,0,0,2,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,1
"alluxio","tachyon.client.FileInStreamTest.skipTest",21,3,0.523809523809524,6,6,5,0,0,2,0,0,140,0,0,1,30,24,16,673,146,950.71481812813,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.before",7,3,0,0,0,0,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,0
"alluxio","tachyon.client.RemoteBlockInStreamTest.after",5,2,0,0,0,0,0,0,0,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,0
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest1",66,6,0.378787878787879,13,4,4,0,0,8,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest2",51,5,0.607843137254902,16,4,4,0,0,5,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest3",51,5,0.607843137254902,16,4,4,0,0,5,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest4",22,4,0.227272727272727,3,4,4,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest5",21,4,0.238095238095238,3,4,4,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest6",21,4,0.238095238095238,3,4,4,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.readTest7",23,5,0.478260869565217,6,4,4,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.RemoteBlockInStreamTest.skipTest",27,4,0.703703703703704,10,4,5,0,0,2,0,0,333,0,0,14,46,80,69,1960,283,2145.33802987955,0,0,0,0,0,1
"alluxio","tachyon.client.TachyonFileTest.before",8,3,0,0,0,0,0,0,2,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,0
"alluxio","tachyon.client.TachyonFileTest.after",6,2,0,0,0,0,0,0,0,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,0
"alluxio","tachyon.client.TachyonFileTest.isInMemoryTest",29,2,0.724137931034483,11,13,3,0,0,0,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,1
"alluxio","tachyon.client.TachyonFileTest.isInMemoryTest2",30,3,0.3,5,13,1,0,0,4,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,1
"alluxio","tachyon.client.TachyonFileTest.isInMemoryTest3",25,3,0.36,5,10,1,0,0,2,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,1
"alluxio","tachyon.client.TachyonFileTest.writeEmptyFileTest",9,2,0.777777777777778,2,7,2,0,0,0,0,0,336,0,6,15,95,104,74,1713,321,2390.16648096204,0,0,0,0,0,1
"alluxio","tachyon.client.FileOutStreamTest.before",6,3,0,0,0,0,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,0
"alluxio","tachyon.client.FileOutStreamTest.after",4,2,0,0,0,0,0,0,0,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,0
"alluxio","tachyon.client.FileOutStreamTest.writeTest1Util",26,4,0.346153846153846,5,9,6,0,0,3,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,0
"alluxio","tachyon.client.FileOutStreamTest.writeTest1",10,3,0,0,2,0,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,1
"alluxio","tachyon.client.FileOutStreamTest.writeTest2Util",24,4,0.375,5,9,6,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,0
"alluxio","tachyon.client.FileOutStreamTest.writeTest2",10,3,0,0,2,0,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,1
"alluxio","tachyon.client.FileOutStreamTest.writeTest3Util",24,4,0.375,5,9,6,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,0
"alluxio","tachyon.client.FileOutStreamTest.writeTest3",10,3,0,0,2,0,0,0,2,0,0,206,23,0,6,32,48,38,1294,222,1590.73955146351,0,0,0,0,0,1
"alluxio","tachyon.client.BlockInStreamTest.before",6,3,0,0,0,0,0,0,2,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,0
"alluxio","tachyon.client.BlockInStreamTest.after",4,2,0,0,0,0,0,0,0,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,0
"alluxio","tachyon.client.BlockInStreamTest.readTest1",43,6,0.255813953488372,6,4,0,0,0,6,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,1
"alluxio","tachyon.client.BlockInStreamTest.readTest2",33,5,0.454545454545454,8,4,0,0,0,4,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,1
"alluxio","tachyon.client.BlockInStreamTest.readTest3",33,5,0.454545454545454,8,4,0,0,0,4,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,1
"alluxio","tachyon.client.BlockInStreamTest.skipTest",24,3,0.625,8,4,0,0,0,2,0,0,34,1,2,1,6,3,1,136,71,348.79849688726,0,0,0,0,0,1
"alluxio","tachyon.client.LocalBlockInStreamTest.before",9,3,0,0,0,0,0,0,2,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,0
"alluxio","tachyon.client.LocalBlockInStreamTest.after",4,2,0,0,0,0,0,0,0,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,0
"alluxio","tachyon.client.LocalBlockInStreamTest.readTest1",45,6,0.333333333333333,8,4,4,0,0,6,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,1
"alluxio","tachyon.client.LocalBlockInStreamTest.readTest2",35,5,0.542857142857143,10,4,4,0,0,4,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,1
"alluxio","tachyon.client.LocalBlockInStreamTest.readTest3",35,5,0.542857142857143,10,4,4,0,0,4,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,1
"alluxio","tachyon.client.LocalBlockInStreamTest.skipTest",26,3,0.730769230769231,10,4,5,0,0,2,0,0,75,1,3,2,21,17,11,339,90,524.34000966424,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.getCommandOutput",44,5,0,0,0,0,0,0,13,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,0
"alluxio","tachyon.command.TFsShellTest.before",11,3,0,0,0,0,0,0,2,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,0
"alluxio","tachyon.command.TFsShellTest.after",5,2,0,0,0,0,0,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,0
"alluxio","tachyon.command.TFsShellTest.mkdirTest",7,2,0.714285714285714,2,8,1,1,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.mkdirShortPathTest",7,2,0.714285714285714,2,8,1,1,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.mkdirComplexPathTest",7,2,0.714285714285714,2,8,1,0,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.mkdirExistingTest",4,2,0,0,2,0,0,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.mkdirInvalidPathTest",3,2,0,0,1,0,0,1,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.rmTest",20,2,1.05,2,16,2,2,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.rmNotExistingFileTest",3,2,0.333333333333333,0,2,1,0,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.renameTest",11,2,0.636363636363636,1,3,2,1,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.renameToExistingFileTest",8,2,0,0,1,2,0,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.renameParentDirectoryTest",11,2,0.636363636363636,1,7,2,1,0,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.copyFromLocalTest",17,2,0.411764705882353,3,20,2,1,1,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.copyFromLocalLargeTest",17,2,0.411764705882353,3,20,2,1,1,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.copyToLocalTest",11,2,0.272727272727273,1,13,2,1,1,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.copyToLocalLargeTest",11,2,0.272727272727273,1,13,2,1,1,0,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.fileinfoTest",17,3,0.176470588235294,2,10,1,1,0,1,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.command.TFsShellTest.locationTest",17,3,0.176470588235294,2,10,1,1,0,1,0,0,360,105,0,20,60,112,97,2243,363,2800.75174103084,0,0,0,0,0,1
"alluxio","tachyon.MasterFaultToleranceTest.before",7,3,0,0,0,0,0,0,2,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,0
"alluxio","tachyon.MasterFaultToleranceTest.after",5,2,0,0,0,0,0,0,0,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,0
"alluxio","tachyon.MasterFaultToleranceTest.getClientsTest",14,3,0.357142857142857,1,2,7,0,0,2,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"alluxio","tachyon.MasterFaultToleranceTest.faultTest",25,3,0.52,3,2,7,0,0,4,0,0,1193,785,3,35,286,337,262,6473,681,5976.04396676949,0,286,0,0,423,1
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.getStarters",12,5,0,0,4,0,0,0,3,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.createProject",3,3,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.determineVersions",4,3,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.closeProject",3,1,0,0,0,0,0,0,0,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.StarterDependenciesIntegrationTests",3,1,0,0,0,0,0,0,0,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency",3,2,0,0,0,0,0,0,0,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies",3,2,0,0,0,0,0,0,0,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.starter.StarterDependenciesIntegrationTests.runBuildForTask",12,4,0,1,0,0,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.MainClassTests.createProject",3,3,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.MainClassTests.buildFromRunTask",3,2,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.NoJarTests.nojar",5,3,0,0,1,1,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.MultiProjectRepackagingTests.repackageWithTransitiveFileDependency",9,3,0.111111111111111,0,10,2,0,1,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.MultiProjectRepackagingTests.repackageWithCommonFileDependency",8,3,0,0,9,2,0,1,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.ClassifierTests.classifierInBootTask",5,4,0,0,1,1,0,0,4,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.ClassifierTests.classifierInBootExtension",4,4,0,0,0,1,0,0,3,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.ClassifierTests.checkFilesExist",8,3,0.125,2,4,0,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.FlatdirTests.init",5,3,0,0,1,0,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.FlatdirTests.flatdir",8,4,0,0,3,1,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.SpringLoadedTests.defaultJvmArgsArePreservedWhenLoadedAgentIsConfigured",8,4,0.25,0,0,1,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.SpringLoadedTests.springLoadedCanBeUsedWithGradle16",6,3,0,0,0,1,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.SpringLoadedTests.getOutput",14,4,0,0,2,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.SpringLoadedTests.assertOutputContains",8,4,0,0,0,0,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.SpringLoadedTests.assertOutputMatches",8,4,0,0,0,0,0,0,2,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.RepackagingTests.createProject",3,3,0,0,0,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingEnabled",7,2,0.285714285714286,0,5,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingDisabled",7,2,0.285714285714286,0,5,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingDisabledWithCustomRepackagedJar",9,2,0.444444444444444,0,7,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingDisabledWithCustomRepackagedJarUsingStringJarTaskReference",9,2,0.444444444444444,0,7,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingEnabledWithCustomRepackagedJar",9,2,0.444444444444444,0,7,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackagingEnableWithCustomRepackagedJarUsingStringJarTaskReference",9,2,0.444444444444444,0,7,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.RepackagingTests.repackageWithFileDependency",8,3,0,0,12,2,0,1,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.InstallTests.cleanInstall",4,3,0,0,0,1,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.InstallTests.cleanInstallVersionManagement",4,3,0,0,0,1,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.InstallTests.cleanInstallApp",4,3,0,0,0,1,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.createProject",3,3,0,0,0,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.onlyTomcatIsPackackedInWebInfLibProvided",3,2,0,0,0,0,0,0,0,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.onlyJettyIsPackackedInWebInfLibProvided",3,2,0,0,0,0,0,0,0,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.checkWebInfEntriesForServletContainer",6,3,0,0,2,0,0,0,1,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.checkWebInfLibProvidedEntries",11,4,0.0909090909090909,0,1,1,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.checkWebInfLibEntries",10,4,0,0,1,0,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.getWebInfLibProvidedEntries",11,5,0,0,1,4,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.getWebInfLibEntries",11,5,0,0,1,4,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.isWebInfLibProvidedEntry",3,3,0,0,0,0,0,0,0,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.isWebInfLibEntry",3,3,0,0,0,0,0,0,0,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.isExpectedInWebInfLibProvided",8,4,0,0,0,0,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.WarPackagingTests.isExpectedInWebInfLib",8,4,0,0,0,0,0,0,2,0,0,469,531,2,21,116,128,90,2122,453,3470.03178658579,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.CustomVersionManagementTests.createProject",3,3,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,0
"spring-boot","org.springframework.boot.gradle.CustomVersionManagementTests.exclusionsAreStillInPlace",3,2,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.gradle.CustomVersionManagementTests.customSpringVersionIsUsed",3,2,0,0,0,0,0,0,1,0,0,64,1,0,7,8,12,9,118,51,243.304915847749,0,0,0,0,0,1
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.doWithLibraries",2,2,0,0,0,0,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.setup",3,3,0,0,2,0,0,0,1,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.nullSource",4,2,0,0,0,0,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.missingSource",4,2,0,0,1,0,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.directorySource",4,2,0,0,0,0,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.specificMainClass",11,3,0.181818181818182,1,4,4,0,1,6,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.mainClassFromManifest",15,3,0.133333333333333,1,5,3,0,1,16,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.mainClassFound",10,3,0.2,1,4,3,0,1,5,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.jarIsOnlyRepackagedOnce",11,3,0.181818181818182,1,4,3,0,1,5,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.multipleMainClassFound",9,2,0,0,5,3,0,1,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.noMainClass",6,2,0,0,3,3,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.noMainClassAndLayoutIsNone",10,3,0.1,1,4,4,0,1,4,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.noMainClassAndLayoutIsNoneWithNoMain",10,3,0.1,1,4,4,0,1,4,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
"spring-boot","org.springframework.boot.loader.tools.RepackagerTests.sameSourceAndDestinationWithBackup",8,2,0.125,1,5,3,0,0,0,0,0,269,47,1,8,54,71,56,1364,283,2042.74404526816,0,0,0,0,0,0
